Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV,Age_Group
cust_5420,29,Urban,Low,927,13974.57,37439.67,3280.39,12954428,330,55,1682,9,3659.15,Daily,UPI,4,41.52,2,1299877,Dewasa Muda (25-45)
cust_5421,25,Rural,High,17,17736.41,41205.06,2426.77,301518,185,51,562,26,3276.66,Daily,Credit Card,2,46.64,9,41237,Remaja (<25)
cust_5422,62,Suburban,Middle,112,4623.65,6581.81,1828.51,517848,295,332,257,36,1148.91,Daily,Credit Card,1,70.71,8,63324,Dewasa (45-65)
cust_5423,66,Urban,Middle,615,14125.42,41499.74,4019.41,8687131,208,270,964,1,1350.87,Weekly,UPI,9,31.17,2,872065,Senior (>65)
cust_5424,51,Suburban,High,826,7879.94,34678.3,3349.01,6508832,250,362,4741,29,496.47,Daily,Wallet Balance,5,36.2,9,672016,Dewasa (45-65)
cust_5425,49,Urban,Middle,598,2384.16,9348.04,900.92,1425728,350,145,4285,45,2072.18,Weekly,Debit Card,12,33.1,8,162606,Dewasa (45-65)
cust_5426,24,Suburban,Middle,547,15271.58,59288.84,1880.33,8353553,323,77,4673,42,1892.93,Monthly,Wallet Balance,4,19.44,2,849954,Remaja (<25)
cust_5427,57,Suburban,Low,30,3351.06,8258.25,1005.42,100531,89,129,4931,18,729.08,Monthly,Wallet Balance,6,7.7,6,27350,Dewasa (45-65)
cust_5428,43,Urban,Middle,192,5065.4,19419.09,2514.17,972556,358,111,1841,18,4173.13,Daily,Wallet Balance,18,46.48,5,105651,Dewasa Muda (25-45)
cust_5429,26,Urban,High,437,15661.01,44823.79,3494.73,6843861,362,1,3875,50,4262.98,Weekly,Credit Card,5,6.12,2,697004,Dewasa Muda (25-45)
cust_5430,29,Suburban,Middle,179,14845.23,23768.77,4411.75,2657296,36,26,4093,34,545.23,Weekly,Debit Card,13,31.53,8,285043,Dewasa Muda (25-45)
cust_5431,54,Suburban,Low,616,5091.12,13624.85,1836.94,3136129,4,116,2654,10,1331.83,Weekly,Credit Card,6,1.78,1,320255,Dewasa (45-65)
cust_5432,62,Suburban,High,677,18819.88,28812.38,3404.63,12741060,234,174,3984,31,3680.45,Monthly,Credit Card,16,67.78,8,1291333,Dewasa (45-65)
cust_5433,69,Rural,Middle,474,4313.55,6288.86,1643.48,2044623,330,13,4600,15,4349.83,Daily,Wallet Balance,3,50.52,6,218987,Senior (>65)
cust_5434,34,Urban,Middle,634,19872.51,21705.49,7231.82,12599170,269,34,2029,16,358.36,Monthly,Credit Card,12,16.84,9,1274395,Dewasa Muda (25-45)
cust_5435,69,Rural,Middle,134,14760.62,31461.04,3689.92,1977922,70,318,3815,28,4511.85,Weekly,Wallet Balance,6,20.61,6,211966,Senior (>65)
cust_5436,30,Rural,High,802,7856.23,18253.94,1679.47,6300695,7,232,1869,19,308.19,Monthly,UPI,9,23.88,1,636553,Dewasa Muda (25-45)
cust_5437,43,Urban,Low,312,2615.68,9933.77,1223.2,816092,156,73,377,35,3168.92,Daily,Debit Card,1,37.85,10,94278,Dewasa Muda (25-45)
cust_5438,39,Urban,High,736,6416.99,20226.49,967.74,4722907,293,51,2392,46,110.38,Daily,Wallet Balance,7,45.86,5,486619,Dewasa Muda (25-45)
cust_5439,23,Rural,High,25,3882.83,17215.7,1059.28,97070,286,211,2858,23,4641.33,Daily,Wallet Balance,6,6.44,7,22402,Remaja (<25)
cust_5440,58,Urban,Low,371,12440.57,21222.16,5060.74,4615452,360,215,848,42,1768.45,Weekly,Credit Card,17,47.88,4,470557,Dewasa (45-65)
cust_5441,24,Suburban,High,525,7143.53,14743.02,1137.64,3750355,74,41,779,47,3244.02,Monthly,Wallet Balance,8,6.28,4,383671,Remaja (<25)
cust_5442,62,Suburban,High,319,5907.2,28143.68,2795.11,1884395,12,311,3411,3,923.11,Weekly,Debit Card,17,65.89,3,198099,Dewasa (45-65)
cust_5443,48,Rural,Middle,230,15145.09,42045.52,4702.57,3483371,337,94,865,4,1606.28,Daily,Wallet Balance,4,36.31,8,357663,Dewasa (45-65)
cust_5444,48,Rural,High,102,4619.68,19200.34,1394.8,471207,112,189,3639,18,3736.49,Weekly,Credit Card,14,67.29,5,59330,Dewasa (45-65)
cust_5445,34,Urban,Middle,450,11741.92,34857.89,3166.92,5283862,30,135,1930,47,4864.98,Daily,UPI,0,46.61,6,540513,Dewasa Muda (25-45)
cust_5446,18,Urban,High,378,3899.98,11248.87,1743.21,1474190,36,206,538,50,4960.27,Monthly,Debit Card,15,29.48,3,154014,Remaja (<25)
cust_5447,25,Rural,Middle,888,14298.82,22770.38,6854.52,12697355,344,2,4029,23,4048.4,Daily,Wallet Balance,12,56.58,1,1279069,Remaja (<25)
cust_5448,55,Rural,Middle,901,12506.18,55087.2,3151.9,11268066,230,204,1105,47,4235.97,Monthly,UPI,15,5.83,8,1139598,Dewasa (45-65)
cust_5449,62,Suburban,Middle,203,15965.09,20968.88,5060.25,3240913,277,241,1765,0,4847.02,Monthly,Debit Card,1,42.68,8,333197,Dewasa (45-65)
cust_5450,57,Suburban,Low,267,1379.26,3090.98,311.95,368261,106,258,1755,34,201.58,Daily,Debit Card,16,19.29,7,50635,Dewasa (45-65)
cust_5451,16,Urban,High,984,4210.01,15551.23,1040.74,4142647,288,156,233,1,850.75,Monthly,Wallet Balance,3,60.83,7,421405,Remaja (<25)
cust_5452,44,Suburban,High,462,3097.66,9382.91,344.87,1431120,250,54,3263,9,263.39,Monthly,Debit Card,8,64.23,4,154406,Dewasa Muda (25-45)
cust_5453,65,Urban,High,365,3819.32,17284.38,1582.63,1394051,63,94,3735,5,2505.81,Daily,Credit Card,19,42.57,10,156122,Dewasa (45-65)
cust_5454,49,Urban,Low,734,2069.25,2394.52,1009.24,1518830,44,314,3684,39,4792.45,Daily,UPI,9,19.52,6,166754,Dewasa (45-65)
cust_5455,66,Urban,Middle,104,11246.02,40459.01,4586.25,1169585,149,61,4885,37,2912.18,Daily,Wallet Balance,16,28.62,6,134972,Senior (>65)
cust_5456,28,Suburban,High,111,11872.69,34547.9,3648.3,1317869,46,360,4624,19,2777.02,Weekly,Credit Card,4,45.05,8,149546,Dewasa Muda (25-45)
cust_5457,69,Rural,Low,428,16871.36,27285.16,7271.62,7220942,175,168,896,18,4133.43,Daily,Credit Card,5,31.19,1,724619,Senior (>65)
cust_5458,16,Rural,Low,995,8360.59,33216.67,3705.01,8318783,154,274,3595,47,4644.74,Daily,UPI,16,56.17,6,847445,Remaja (<25)
cust_5459,49,Suburban,High,469,10652.37,28177.94,3385.42,4995961,261,25,275,35,3492.78,Monthly,Debit Card,7,27.19,2,503899,Dewasa (45-65)
cust_5460,44,Rural,Middle,581,19826.17,61983.1,9414.71,11519003,133,356,402,47,4476.89,Monthly,UPI,16,36.89,5,1160165,Dewasa Muda (25-45)
cust_5461,63,Urban,Low,870,10641.58,51814.55,1192.58,9258177,287,48,2301,28,876.08,Monthly,Credit Card,8,14.42,9,941781,Dewasa (45-65)
cust_5462,62,Rural,High,770,11475.79,33795.28,1193.92,8836355,156,189,3048,40,2517.04,Weekly,Wallet Balance,18,50.54,1,893473,Dewasa (45-65)
cust_5463,28,Suburban,Middle,680,19918.39,85519.43,2640.85,13544504,333,53,2584,23,1823.03,Weekly,Credit Card,4,62.43,6,1367006,Dewasa Muda (25-45)
cust_5464,63,Rural,Low,805,19882.65,81087.6,2448.41,16005530,241,241,4258,8,1662.61,Daily,Debit Card,0,27.03,9,1618037,Dewasa (45-65)
cust_5465,64,Urban,Low,886,8486.37,30983.89,2290.0,7518922,331,27,2110,31,1071.25,Monthly,Wallet Balance,16,68.78,5,763676,Dewasa (45-65)
cust_5466,68,Urban,High,561,12702.59,58269.92,6048.06,7126151,127,59,242,39,4469.98,Monthly,Credit Card,17,3.73,5,719764,Senior (>65)
cust_5467,44,Suburban,High,250,9621.24,19304.12,3560.72,2405310,193,186,2350,4,2251.85,Monthly,Credit Card,5,16.64,3,247505,Dewasa Muda (25-45)
cust_5468,54,Suburban,Middle,482,14417.1,61749.67,5244.67,6949043,269,141,962,20,2651.27,Weekly,Wallet Balance,13,30.28,2,699502,Dewasa (45-65)
cust_5469,39,Suburban,High,331,18768.35,47130.13,4766.3,6212322,122,57,1139,16,1381.55,Daily,Wallet Balance,20,31.14,7,631419,Dewasa Muda (25-45)
cust_5470,41,Urban,High,932,6200.09,26350.15,1943.77,5778483,146,195,2367,23,4814.25,Weekly,Credit Card,0,57.33,3,585475,Dewasa Muda (25-45)
cust_5471,32,Rural,Middle,587,16379.31,48731.0,3630.8,9614657,152,106,1045,26,3056.05,Monthly,Credit Card,16,63.99,3,967627,Dewasa Muda (25-45)
cust_5472,22,Rural,High,201,13100.43,58045.87,4023.6,2633186,157,280,1486,47,3.47,Weekly,Credit Card,0,22.52,2,272988,Remaja (<25)
cust_5473,28,Suburban,Middle,454,5610.89,25694.38,2236.86,2547345,156,168,964,17,1339.46,Daily,Wallet Balance,11,46.35,4,261692,Dewasa Muda (25-45)
cust_5474,20,Rural,Middle,504,15948.02,54072.97,5158.82,8037802,102,335,2665,21,4996.74,Daily,Credit Card,2,40.17,8,816711,Remaja (<25)
cust_5475,41,Rural,Middle,546,8548.39,25905.96,2287.11,4667420,340,246,2011,5,4873.87,Monthly,UPI,12,13.6,4,472827,Dewasa Muda (25-45)
cust_5476,64,Suburban,High,826,2416.74,9988.68,1058.46,1996226,252,340,4937,27,2723.08,Weekly,Credit Card,3,24.15,4,214835,Dewasa (45-65)
cust_5477,18,Suburban,Middle,111,19868.39,41086.74,4271.25,2205391,267,214,3407,41,2820.59,Monthly,Debit Card,8,2.4,10,240042,Remaja (<25)
cust_5478,22,Urban,High,933,8518.67,9041.67,2492.52,7947919,307,2,369,19,4507.94,Monthly,Wallet Balance,15,22.57,10,805175,Remaja (<25)
cust_5479,64,Urban,Middle,864,10835.64,28480.15,5323.1,9361989,59,304,1394,15,3542.83,Daily,Debit Card,13,8.49,6,944715,Dewasa (45-65)
cust_5480,54,Urban,High,828,16161.16,48986.02,7869.33,13381436,340,354,828,18,4661.08,Monthly,UPI,4,64.79,9,1348269,Dewasa (45-65)
cust_5481,68,Urban,Middle,908,19217.91,42068.99,1970.1,17449865,105,182,2075,7,2395.66,Monthly,Credit Card,19,64.82,3,1751638,Senior (>65)
cust_5482,16,Rural,Low,749,17459.03,44231.53,5462.81,13076812,269,302,2896,17,4879.5,Daily,Wallet Balance,14,49.29,7,1319733,Remaja (<25)
cust_5483,64,Rural,Low,544,10505.81,16097.35,2466.43,5715162,47,183,4545,36,2697.75,Weekly,UPI,9,71.49,4,586857,Dewasa (45-65)
cust_5484,32,Urban,Low,209,10918.46,23028.78,2363.73,2281959,88,95,4622,44,3224.19,Weekly,UPI,11,42.17,7,247227,Dewasa Muda (25-45)
cust_5485,58,Urban,Middle,644,5624.93,11027.01,1904.04,3622454,171,156,182,46,412.83,Weekly,Debit Card,5,15.23,4,371003,Dewasa (45-65)
cust_5486,40,Suburban,High,618,9261.43,20411.7,2579.51,5723563,152,180,375,30,3058.15,Daily,Debit Card,18,63.81,6,580577,Dewasa Muda (25-45)
cust_5487,18,Rural,Middle,33,18937.31,41590.43,7444.95,624931,176,97,1829,37,3838.88,Monthly,Wallet Balance,13,15.8,3,70931,Remaja (<25)
cust_5488,30,Rural,Middle,555,14541.55,47054.61,1611.98,8070559,319,277,3990,1,2196.52,Weekly,UPI,13,19.96,4,818037,Dewasa Muda (25-45)
cust_5489,44,Urban,Middle,880,247.42,495.43,116.48,217730,145,238,209,31,2512.19,Daily,Credit Card,6,47.77,5,29034,Dewasa Muda (25-45)
cust_5490,68,Rural,Middle,107,2338.97,11142.49,764.93,250269,325,343,4127,14,1966.64,Weekly,Debit Card,9,10.2,7,40697,Senior (>65)
cust_5491,58,Suburban,High,265,18476.99,56264.26,6903.5,4896401,310,298,2091,10,4845.21,Weekly,Credit Card,14,44.3,1,493399,Dewasa (45-65)
cust_5492,47,Suburban,Middle,226,16975.9,25733.16,5802.95,3836553,222,13,885,4,2383.12,Weekly,Credit Card,14,22.5,8,392633,Dewasa (45-65)
cust_5493,41,Rural,Low,487,9728.43,20608.95,4821.92,4737744,15,301,3706,41,631.06,Monthly,Wallet Balance,17,45.45,6,490970,Dewasa Muda (25-45)
cust_5494,31,Urban,Low,179,12343.4,48374.14,6104.05,2209467,138,346,4467,28,144.36,Daily,UPI,8,57.67,8,240608,Dewasa Muda (25-45)
cust_5495,40,Rural,Low,222,5800.02,6116.91,1994.96,1287605,250,182,994,19,3862.35,Weekly,UPI,15,28.99,8,138717,Dewasa Muda (25-45)
cust_5496,69,Suburban,Middle,370,15858.69,75348.93,5924.57,5867714,150,155,2489,19,2738.36,Weekly,Credit Card,1,24.5,9,601280,Senior (>65)
cust_5497,43,Urban,High,637,12070.32,33564.02,4193.56,7688791,351,251,2661,17,13.85,Daily,Wallet Balance,20,24.48,4,779894,Dewasa Muda (25-45)
cust_5498,24,Rural,High,788,13899.57,42870.65,3117.29,10952857,269,281,3515,11,1912.61,Daily,Debit Card,14,26.4,3,1105459,Remaja (<25)
cust_5499,16,Urban,High,167,7504.45,37174.4,1328.63,1253242,81,177,4062,48,4570.25,Daily,Debit Card,12,56.63,1,136963,Remaja (<25)
cust_5500,44,Urban,Middle,663,8614.46,25960.63,2249.28,5711384,65,360,4333,16,4738.77,Daily,Debit Card,0,31.57,9,588035,Dewasa Muda (25-45)
cust_5501,37,Suburban,High,553,4161.56,19937.96,1552.69,2301345,142,71,1354,3,267.8,Daily,Debit Card,1,51.66,2,235008,Dewasa Muda (25-45)
cust_5502,31,Urban,Low,300,18961.57,88378.45,2320.72,5688471,300,84,2819,18,617.11,Monthly,Credit Card,15,53.53,9,584976,Dewasa Muda (25-45)
cust_5503,56,Rural,High,381,18931.67,90214.39,5787.83,7212968,247,189,4398,22,24.35,Daily,Debit Card,3,38.83,10,742280,Dewasa (45-65)
cust_5504,66,Urban,Middle,35,16356.85,69508.3,4307.72,572489,193,92,1926,26,4343.37,Weekly,Debit Card,19,33.33,8,69529,Senior (>65)
cust_5505,59,Urban,Middle,407,18711.75,40896.25,5819.24,7615680,283,69,228,49,354.43,Monthly,UPI,0,27.87,9,775746,Dewasa (45-65)
cust_5506,66,Rural,High,502,13309.91,31751.18,5910.81,6681573,254,308,3211,41,539.5,Weekly,Debit Card,5,47.51,2,680409,Senior (>65)
cust_5507,69,Suburban,Middle,314,4700.69,11563.4,559.59,1476016,173,164,3910,45,1138.11,Monthly,UPI,15,37.53,7,166352,Senior (>65)
cust_5508,56,Suburban,High,816,15206.61,74766.69,6165.51,12408592,313,179,4149,44,4586.25,Daily,Debit Card,15,21.71,7,1258264,Dewasa (45-65)
cust_5509,22,Rural,High,743,6512.27,15909.62,2388.47,4838617,278,33,2639,13,3441.17,Monthly,UPI,5,38.84,3,491719,Remaja (<25)
cust_5510,29,Rural,Low,727,8815.23,12647.71,1600.31,6408671,290,53,1294,3,3084.41,Weekly,Credit Card,14,47.72,4,646212,Dewasa Muda (25-45)
cust_5511,44,Suburban,Middle,826,5494.26,22599.62,2162.94,4538258,306,216,4225,3,3923.28,Monthly,Debit Card,6,39.66,10,470614,Dewasa Muda (25-45)
cust_5512,34,Urban,Low,101,8478.2,20892.44,2531.16,856298,310,202,1548,23,3466.42,Monthly,Wallet Balance,6,2.07,9,98292,Dewasa Muda (25-45)
cust_5513,34,Rural,Middle,569,13589.55,47342.52,3973.72,7732456,186,38,516,22,3729.63,Daily,Wallet Balance,11,71.52,1,775612,Dewasa Muda (25-45)
cust_5514,17,Urban,High,215,2221.11,10433.51,651.29,477537,356,261,3488,35,368.28,Weekly,UPI,0,54.75,3,61045,Remaja (<25)
cust_5515,56,Rural,Middle,935,2113.09,6977.46,1013.63,1975735,224,31,3055,10,2948.83,Monthly,Debit Card,1,18.29,7,210209,Dewasa (45-65)
cust_5516,60,Suburban,High,668,13678.56,48569.85,6534.88,9137279,62,288,4607,32,3766.04,Weekly,Credit Card,16,55.01,2,926258,Dewasa (45-65)
cust_5517,30,Urban,Middle,576,15593.83,55692.58,7258.04,8982044,84,5,3009,37,2828.29,Monthly,Credit Card,16,55.51,3,909508,Dewasa Muda (25-45)
cust_5518,18,Urban,Low,62,11033.82,38062.23,5017.04,684096,27,179,1980,4,58.97,Weekly,Credit Card,7,43.66,4,76740,Remaja (<25)
cust_5519,26,Rural,Low,851,3641.0,5967.89,418.84,3098494,320,54,224,26,1055.6,Weekly,Credit Card,3,45.35,1,313369,Dewasa Muda (25-45)
cust_5520,68,Urban,High,369,8620.83,24359.55,2243.47,3181086,131,219,2250,36,4814.5,Weekly,Debit Card,12,12.45,9,332801,Senior (>65)
cust_5521,61,Rural,Low,368,15165.93,15630.86,6945.25,5581061,127,284,2902,26,3523.47,Daily,Credit Card,12,27.42,9,573748,Dewasa (45-65)
cust_5522,45,Suburban,High,574,13717.8,48081.72,5515.25,7874019,11,268,2981,30,3442.52,Daily,Debit Card,10,42.75,3,797642,Dewasa Muda (25-45)
cust_5523,55,Urban,High,94,2206.21,7283.66,623.62,207383,280,200,135,11,3301.26,Weekly,Credit Card,11,6.51,5,25457,Dewasa (45-65)
cust_5524,33,Rural,High,469,19383.25,44049.39,7933.59,9090745,285,273,3875,46,639.04,Weekly,Wallet Balance,13,70.44,2,923105,Dewasa Muda (25-45)
cust_5525,66,Urban,Middle,984,4475.04,13852.87,820.16,4403443,197,264,1052,5,20.41,Daily,Debit Card,20,8.23,8,450938,Senior (>65)
cust_5526,63,Rural,High,853,4415.59,13124.14,1500.94,3766495,225,226,1374,11,2203.26,Monthly,Credit Card,0,29.65,5,384395,Dewasa (45-65)
cust_5527,17,Rural,Low,26,9202.55,18438.78,2882.23,239266,264,18,3037,13,2221.62,Weekly,Credit Card,8,65.86,2,32189,Remaja (<25)
cust_5528,47,Rural,Middle,435,6551.59,14237.59,2158.22,2849941,275,243,1351,21,4059.03,Weekly,UPI,2,2.08,6,293766,Dewasa (45-65)
cust_5529,23,Suburban,Low,121,19679.88,79706.74,7649.93,2381265,68,117,3929,10,907.84,Daily,Credit Card,6,49.51,6,252530,Remaja (<25)
cust_5530,37,Urban,High,50,1539.03,6191.41,738.61,76951,233,10,1393,39,1375.56,Monthly,Wallet Balance,14,28.57,5,18693,Dewasa Muda (25-45)
cust_5531,21,Suburban,High,883,6135.72,17665.53,1261.53,5417840,99,39,370,38,391.21,Weekly,Debit Card,6,51.92,6,552128,Remaja (<25)
cust_5532,27,Rural,Low,764,7660.62,29646.86,3088.92,5852710,222,41,4733,37,1999.38,Weekly,UPI,10,48.14,8,605437,Dewasa Muda (25-45)
cust_5533,62,Rural,Middle,36,9874.25,27679.53,3535.54,355472,124,108,1659,12,1279.95,Weekly,Credit Card,15,43.38,5,44425,Dewasa (45-65)
cust_5534,55,Suburban,Low,410,337.96,1488.9,127.77,138565,304,44,921,5,1314.48,Weekly,Credit Card,11,62.44,1,16541,Dewasa (45-65)
cust_5535,51,Suburban,High,289,1656.42,3861.49,449.83,478705,102,197,3443,19,1270.27,Daily,UPI,19,1.36,2,58021,Dewasa (45-65)
cust_5536,30,Urban,Middle,379,5163.61,24316.34,2467.34,1957009,320,299,1276,1,1157.59,Monthly,Debit Card,7,11.37,9,206774,Dewasa Muda (25-45)
cust_5537,43,Rural,High,100,11084.5,35128.28,3235.15,1108450,264,209,3942,10,1598.97,Monthly,Wallet Balance,12,56.86,8,126929,Dewasa Muda (25-45)
cust_5538,67,Suburban,High,324,15357.75,48265.6,2282.73,4975912,365,176,2486,7,2683.45,Weekly,UPI,1,46.09,4,505921,Senior (>65)
cust_5539,64,Rural,Low,329,13733.04,50582.11,5112.5,4518170,230,275,601,29,2188.55,Monthly,UPI,7,66.73,1,455824,Dewasa (45-65)
cust_5540,60,Rural,High,648,11344.83,26812.64,1719.28,7351448,123,277,2065,26,317.23,Monthly,Credit Card,14,32.17,8,749716,Dewasa (45-65)
cust_5541,33,Urban,Low,706,7950.68,30986.35,1821.26,5613183,227,236,218,3,2129.3,Monthly,Wallet Balance,11,40.03,1,561989,Dewasa Muda (25-45)
cust_5542,17,Urban,Middle,221,17415.18,39736.23,3329.82,3848755,228,3,4607,6,4231.39,Weekly,Debit Card,4,45.32,9,401573,Remaja (<25)
cust_5543,28,Urban,High,791,9200.85,23831.64,2903.55,7277874,153,360,1201,46,503.52,Monthly,Debit Card,1,13.51,10,744537,Dewasa Muda (25-45)
cust_5544,60,Suburban,High,838,5992.06,22163.53,1432.11,5021349,309,312,208,23,4721.81,Monthly,Wallet Balance,11,11.19,9,511490,Dewasa (45-65)
cust_5545,69,Rural,Middle,567,12590.41,31649.72,2064.09,7138761,305,344,1836,31,1542.95,Weekly,UPI,5,19.01,5,724876,Senior (>65)
cust_5546,30,Suburban,Low,939,13845.38,24920.25,5764.19,13000810,328,254,3206,18,72.68,Daily,Wallet Balance,7,28.4,3,1311256,Dewasa Muda (25-45)
cust_5547,35,Suburban,High,996,7975.42,35790.54,2292.11,7943518,149,36,210,41,1265.78,Daily,UPI,3,35.63,1,799238,Dewasa Muda (25-45)
cust_5548,44,Urban,Middle,110,572.58,2684.63,161.34,62984,307,6,3738,34,348.3,Daily,Credit Card,9,33.97,2,19000,Dewasa Muda (25-45)
cust_5549,57,Rural,High,149,1891.69,6634.01,859.86,281861,9,330,3623,41,2831.91,Daily,Wallet Balance,15,57.23,5,43116,Dewasa (45-65)
cust_5550,44,Rural,Low,406,16913.52,71791.19,5336.72,6866889,320,302,272,50,1581.63,Monthly,Wallet Balance,7,10.5,2,693442,Dewasa Muda (25-45)
cust_5551,18,Urban,Low,777,1140.39,5641.08,437.86,886085,224,20,1726,2,4034.38,Weekly,Credit Card,15,27.18,6,96243,Remaja (<25)
cust_5552,34,Rural,Low,674,11844.47,40971.21,2738.75,7983174,23,291,3579,17,3663.13,Daily,UPI,6,68.17,3,808343,Dewasa Muda (25-45)
cust_5553,18,Urban,Low,699,3682.35,17068.32,1194.98,2573963,192,162,2781,36,2342.98,Weekly,UPI,11,55.81,7,272386,Remaja (<25)
cust_5554,69,Suburban,Middle,410,4586.24,11176.75,1791.23,1880356,227,238,501,21,2803.01,Daily,Wallet Balance,6,31.39,10,199736,Senior (>65)
cust_5555,29,Suburban,High,129,5473.95,20811.34,1196.54,706139,54,47,3825,32,3043.85,Monthly,Wallet Balance,16,42.27,10,89941,Dewasa Muda (25-45)
cust_5556,55,Urban,Middle,484,775.44,948.54,291.11,375315,92,292,3944,37,1353.52,Weekly,Debit Card,14,34.39,9,57442,Dewasa (45-65)
cust_5557,19,Suburban,Low,108,3552.93,14765.59,1163.6,383716,15,16,1873,38,696.88,Daily,UPI,13,28.26,1,46569,Remaja (<25)
cust_5558,67,Suburban,Low,389,13013.49,56208.05,3561.5,5062249,308,108,1109,33,1882.59,Monthly,Credit Card,4,10.43,3,513801,Senior (>65)
cust_5559,26,Urban,Low,425,9979.36,25993.24,3843.93,4241226,179,177,2227,48,474.29,Monthly,UPI,1,12.88,10,443139,Dewasa Muda (25-45)
cust_5560,46,Suburban,Low,447,15948.61,56710.38,3616.53,7129027,4,65,3064,22,1574.32,Monthly,Debit Card,4,21.46,4,724443,Dewasa (45-65)
cust_5561,58,Rural,High,918,1234.23,5471.89,476.17,1133022,101,63,3151,34,2763.01,Daily,Debit Card,4,26.93,6,127622,Dewasa (45-65)
cust_5562,47,Suburban,Low,68,17779.08,80618.03,5697.23,1208977,130,308,1349,28,2700.56,Weekly,Wallet Balance,5,18.87,3,128045,Dewasa (45-65)
cust_5563,42,Urban,High,944,19928.01,28419.85,3950.56,18812038,7,73,4850,1,603.07,Daily,Debit Card,13,41.99,4,1894702,Dewasa Muda (25-45)
cust_5564,45,Rural,Low,66,324.64,1399.19,119.24,21426,184,204,8,49,41.7,Monthly,Debit Card,5,43.47,10,17037,Dewasa Muda (25-45)
cust_5565,58,Rural,High,656,19353.12,40582.99,8784.49,12695649,331,254,3499,13,444.72,Monthly,Debit Card,12,4.25,5,1282640,Dewasa (45-65)
cust_5566,17,Suburban,High,976,4724.9,18470.69,1058.4,4611498,332,60,4287,47,180.75,Daily,Credit Card,6,47.13,4,478333,Remaja (<25)
cust_5567,64,Rural,Low,565,13853.94,31873.15,5886.99,7827474,35,101,1113,43,2002.34,Weekly,Wallet Balance,17,34.2,3,791272,Dewasa (45-65)
cust_5568,24,Urban,Middle,640,5856.74,7176.38,1373.13,3748316,232,17,3491,49,1948.75,Daily,Debit Card,3,39.84,7,392739,Remaja (<25)
cust_5569,43,Rural,Middle,504,10441.04,19206.11,4473.45,5262283,154,195,3476,7,1208.08,Weekly,Credit Card,4,64.42,8,541276,Dewasa Muda (25-45)
cust_5570,46,Suburban,Middle,504,10213.27,26908.76,1230.29,5147486,64,251,4587,0,1077.22,Weekly,Wallet Balance,14,14.02,2,525383,Dewasa (45-65)
cust_5571,49,Suburban,Middle,982,7228.5,28660.38,743.71,7098385,247,38,676,27,1982.1,Daily,Wallet Balance,1,29.72,10,722899,Dewasa (45-65)
cust_5572,30,Rural,Middle,321,14353.76,20135.66,2085.67,4607556,56,285,2772,2,432.87,Weekly,Credit Card,7,35.45,6,472283,Dewasa Muda (25-45)
cust_5573,63,Urban,Low,719,11996.73,51006.95,5393.46,8625651,229,31,1383,6,1071.55,Weekly,Debit Card,17,42.95,9,874395,Dewasa (45-65)
cust_5574,40,Urban,Low,832,10170.46,50728.25,3188.32,8461820,311,310,2242,33,2028.46,Monthly,Debit Card,20,49.12,1,853951,Dewasa Muda (25-45)
cust_5575,51,Suburban,Low,728,19656.96,81635.95,6636.99,14310265,253,358,498,47,474.15,Monthly,Wallet Balance,1,10.18,8,1444485,Dewasa (45-65)
cust_5576,23,Suburban,Low,580,18800.79,54427.26,8213.73,10904456,293,181,1640,31,4204.07,Monthly,Credit Card,1,54.18,6,1100723,Remaja (<25)
cust_5577,24,Urban,Low,447,19109.16,62537.43,2298.04,8541795,52,282,1854,8,3380.09,Monthly,Wallet Balance,17,16.69,4,860997,Remaja (<25)
cust_5578,52,Rural,Low,574,17627.67,18062.05,4492.28,10118280,15,141,4249,34,1915.6,Weekly,Credit Card,6,68.53,6,1028768,Dewasa (45-65)
cust_5579,63,Rural,High,210,5110.56,9388.58,1825.68,1073216,342,245,1069,18,751.99,Weekly,Debit Card,13,8.5,10,120883,Dewasa (45-65)
cust_5580,60,Rural,High,849,7006.02,32199.34,1834.68,5948111,340,275,4276,45,970.94,Monthly,Wallet Balance,4,71.06,9,616377,Dewasa (45-65)
cust_5581,54,Rural,Low,839,4628.78,5031.1,522.37,3883547,363,224,1595,14,600.45,Daily,Credit Card,8,66.89,5,397644,Dewasa (45-65)
cust_5582,47,Urban,Low,370,19723.68,91107.21,7107.97,7297760,180,27,3827,30,800.42,Monthly,UPI,13,64.13,5,745029,Dewasa (45-65)
cust_5583,67,Suburban,High,941,3061.71,4448.7,785.51,2881069,77,250,4321,15,2112.57,Daily,UPI,3,3.15,3,300192,Senior (>65)
cust_5584,32,Suburban,High,564,7336.57,11241.8,790.03,4137825,215,231,3103,50,1228.32,Daily,Credit Card,0,15.3,9,433374,Dewasa Muda (25-45)
cust_5585,50,Rural,Low,628,3988.9,6786.71,670.96,2505027,223,13,346,46,4422.89,Monthly,Credit Card,7,41.31,3,256583,Dewasa (45-65)
cust_5586,52,Urban,High,893,4476.84,18791.73,837.32,3997819,154,308,2222,45,4804.64,Daily,Credit Card,14,52.21,5,411323,Dewasa (45-65)
